sessionId	userId	items
1064	909	536,471,462,448,462,640,535
1065	910	205,143,75
1066	911	41,342,286
1067	912	556,533
1068	913	468,120,80
1069	914	453,509,699
1070	915	707,330,330,707
1071	916	249,271,166,169
1072	917	93,315,144
1073	261	357,352,106,227,28,293,143,28,31,719,49
1074	918	568,521,640,640,471,463,462,471,640,535,488,490
1075	919	144,143,158,144
1076	920	222,222
1077	921	240,42
1078	922	143,714
1079	923	547,695,605,444,442,701,441
1080	924	524,524,524
1081	925	196,143
1082	926	179,177,178,194
1083	927	179,177,178,194
1084	586	176,395
1085	928	345,158
1086	929	70,105
1087	930	74,45
1088	931	47,47,307,149
1089	932	486,561
1090	933	639,553,720
1091	934	601,667,579,464,460
1092	935	637,444,721
1093	936	492,562
1094	937	693,607
1095	938	491,625,639,721,491,562,476,489,476,536,626,637,534,721,521
1096	939	576,150,510,510,523
1097	940	213,265,213
1098	941	471,633,641,548
1099	942	722,693
1100	943	490,471,640,471
1101	944	355,95
1102	945	571,650
1103	946	188,318,188
1104	947	723,703
1105	948	79,78,79,103
1106	949	152,146,152
1107	380	724,725,592,592,434,607,486,486,448,582,607,434
1108	950	433,706
1109	951	80,77,88
1110	186	298,470,416,726,177
1111	952	14,427,427
1112	953	565,727,554,633,706
1113	954	75,235
1114	955	203,143,143,203,143,148,152,148
1115	956	120,196
1116	957	389,363,389,389
1117	958	152,146,145,97
1118	959	305,71,274,187,331,331,213
1119	960	204,143,261,388,144,143,218,204,204
1120	961	143,310,158,345,345,293
1121	222	403,20
1122	962	47,37,143,246,246,728,143
1123	963	188,158,676,158,676,688,688,688
1124	964	729,405
1125	377	143,240,143
1126	965	448,462,448,486
1127	966	450,464
1128	967	523,710,730,532,557
1129	968	503,467
1130	969	143,157,387
1131	970	493,493,437,493,493,493,493,493,493,334,437
1132	544	313,730
1133	971	579,639,477,393
1134	972	83,83,83,83,83,83,83,83,83,83,83
1135	973	188,143
1136	974	593,222,222
1137	975	88,188
1138	976	463,478,637,577,392,548,637,566,441,540,166,731,166
1139	977	732,596,700,700,596,732
1140	978	733,422,349,349,734,28,677,246,28,349,134,733,655
1141	979	552,625,471,583,442,553,567,471,701
1142	56	84,103,103,103,328,328,103,143,328,213,103,143,143,103,103
1143	980	113,28
1144	981	309,143,201,201
1145	982	180,283,283,137,253,38
1146	983	122,469,122,469,122,122,469,122,122,45,469,122
1147	984	270,339,735,244,213
1148	131	436,354
1149	985	265,332,332,145,145,145
1150	986	600,330,424
1151	824	196,196,661,217
1152	987	321,546,475,99,99
1153	988	143,314,201
1154	989	138,138,143,138,138,138,138,143
1155	990	736,375,736,375,375,736,375,375,736
1156	991	443,443,521,393,443,431,522
1157	992	413,413,413,413
1158	993	445,471,462,517,518,471,536,471,491,462
1159	994	150,150
1160	995	420,420,420,456,420,414,737,420,420,420
1161	996	375,375,375
1162	997	467,467,467,628,467,541,606,554,467,462,463,620,467,467,545,467
1163	998	576,533
1164	999	397,738,397
1165	1000	412,413
1166	1001	699,453,430
1167	1002	705,248,215
1168	1003	739,513
1169	1004	285,594,585,284,284,284,284,284,285,619,284
1170	1005	740,741,740
1171	1006	453,324
1172	1007	697,742
1173	1008	462,634,463,431,150,503,487
1174	1009	314,314,143,468
1175	1010	204,435
1176	389	246,187
1177	1011	504,559
1178	805	112,658,188
1179	1012	331,217,743,217,331
1180	1013	563,28,217,188,188,217,28
1181	1014	314,79,234
1182	861	95,283
1183	490	417,679,417
1184	1015	636,461,636
1185	1016	681,681
1186	1017	625,625,625,625,535,625,625
1187	228	250,613
1188	1018	683,725
1189	1019	744,745,541,541,541,441,606,555,637,565,521,628
1190	1020	746,747
1191	1021	748,748,142
1192	1022	13,106,141,106,4,590,4,274,272,4
1193	1023	423,276
1194	1024	463,544,749,701,633,749,749
1195	1025	462,517,471,471,503
1196	1026	430,750
1197	1027	640,535,491,515,644,644,514,488,489,566
1198	1028	325,453,325,624,325,317,317,325,608,608,325,453,325,454
1199	1029	709,499,503,499
1200	1030	270,270,95
1201	556	751,540,479,752,752
1202	494	525,453,323
1203	1031	434,434,434,434
1204	1032	753,532,530
1205	1033	354,144,240,354
1206	1034	669,478,471
1207	1035	398,398,398,398,413,398,398,398,412
1208	1036	433,632,727,478,478
1209	640	632,639,532,530
1210	1037	247,493,121
1211	404	452,754
1212	1038	561,491,579,547,478,547
1213	1039	144,457
1214	1040	389,163,171,172,171
1215	98	179,118,384,158,287,244,102,148
1216	1041	86,209,148
1217	1042	377,748,377
1218	1043	120,79,120,468
1219	1044	241,134
1220	1045	235,88,234,60,77,45
1221	1046	430,750,750,750,750,430,750,750
1222	1047	474,518,518,503,471,463,581,463,518,432,467
1223	1048	755,701
1224	1049	756,756,756,756,756,756,756,756,756,756
1225	1050	143,143,144,144
1226	1051	749,463,471,448,511,503,548,449,745,578
1227	1052	374,247
1228	707	195,674
1229	1053	368,368,187,185,185,187,185,368,368,368,368
1230	1054	430,428,598,428,598,430,428,430,598,428,428,430,598,428
1231	1055	583,583,627,583,583
1232	1056	64,111
1233	1057	621,622
1234	1058	72,340,152,291,177,726,177
1235	1059	462,445,471,462,521,499,611
1236	1060	417,632,571
1237	183	235,235,235,188,222
1238	1061	594,594
1239	1062	222,143,203,757,203
1240	1063	544,166,250,271,249,566,448,72,166,586,557,758
1241	1064	231,180,113,28,180
1242	1065	442,520,759,580
1243	1066	203,143,342,46,335,289,309,289,143,78,387,748
1244	92	101,185,366,366,185,135
1245	1067	77,275,459
1246	453	103,103,222,222,103
1247	151	760,761,245,38
1248	1068	212,762,263,262
1249	1069	189,416
1250	1070	569,762,263,99
1251	1071	77,288
1252	1072	388,388
1253	1073	683,683,434,607,448,652,666,607
1254	1074	578,755,578
1255	1075	317,763,454
1256	1076	700,700,700,700,700,700,700
1257	1077	429,429
1258	1078	413,764
1259	1079	428,764
1260	1080	413,412,616,616
1261	1081	657,608
1262	1082	438,438,438,438,438,438,438,438,438
1263	1083	589,589,589,589,54,589
1264	1084	553,523,492,491,548
1265	392	256,256
1266	1085	289,585,289,589
1267	1086	502,4,109,28,158,676,217
1268	1087	700,700,700
1269	1088	436,482
1270	1089	558,541
1271	1090	166,528
1272	1091	681,479,678,417,417,456,417,479,417,479
1273	1092	246,246
1274	1093	695,442,431,568,565,564,518,582,652,393,581
1275	1094	340,291,194
1276	533	566,581
1277	1095	124,124,124,124
1278	1096	270,330,330,270
1279	1097	366,390,390
1280	1098	182,88,234,288,275,335,205
1281	434	186,115,154,186,369,343,127,5,140,18
1282	1099	231,144,84,176,39,232,39,164,232,176
1283	1100	765,590,719,590,719
1284	528	526,317
1285	1101	766,463,645,577,441
1286	202	84,103
1287	304	289,246,246,289,671,158
1288	807	81,228
1289	286	459,314,342
1290	1102	77,45
1291	281	182,157,188,676
1292	435	719,716,25
1293	410	325,454
1294	598	493,586,166
1295	1103	572,500
1296	1104	420,414,499,632,604,532,414,456
1297	1105	547,462,544,478,548,552,577,606,564,566,557,478,520
1298	1106	616,616,657,616,616,616
1299	1107	431,640,520
1300	1108	750,430,750,750
1301	1109	608,657
1302	1110	639,650,679,571,571,448,605,553,536,767,605
1303	1111	445,606,450,554,447,686,464,503,464,460
1304	1112	675,289
1305	1113	768,768
1306	1114	511,444
1307	1115	576,471,555,446,745,576,464,461,532,611,532,489,532,530,417
1308	1116	657,616
1309	1117	295,337,246
1310	1118	298,42
1311	1119	438,493,438,438,543,438,493,493
1312	1120	337,28,2,386,20,403,31,226,343,198,769,378
1313	1121	39,103,712,42
1314	1122	662,662,662,662
1315	1123	7,507
1316	1124	477,770,447,477,710,441,566,637,432,566
1317	464	557,759
1318	1125	48,49
1319	1126	48,49
1320	1127	77,288
1321	1128	18,277,20,49
1322	1129	536,685
1323	1130	75,235
1324	1131	529,645,441
1325	1132	686,767
1326	1133	343,107,380,299
1327	1134	170,389,363,389
1328	1135	102,152
1329	1136	477,696,503,560,511
1330	1137	592,617,434
1331	1138	147,143,80
1332	168	284,284,285
1333	1139	476,552
1334	1140	771,771,771,771,310,310,217,457,771,771,771,771,771,771,771,771,771,771,771
1335	763	259,216
1336	1141	80,80,80,120,80
1337	1142	691,179,177
1338	24	440,95,28,27,175,137
1339	1143	42,27,245,133
1340	1144	404,28,258,723,404,4
1341	1145	772,729
1342	1146	392,540,177,178,564,441,751,576,605,492,605,576,433,503
1343	1147	125,563,563,386
1344	1148	691,179,177,320,102
1345	1149	657,608,324,324,616,608,608,608
1346	445	125,270,95,483,255
1347	1150	511,448,696,448,511
1348	1151	316,316,316,316,316,316,316,316,316
1349	433	314,314
1350	1152	182,289
1351	1153	332,62
1352	121	237,237,96,238,237
1353	1154	9,773
1354	1155	196,354,506,506,354,196
1355	455	170,163
1356	1156	143,158
1357	1157	342,97,342
1358	1158	415,415,417
1359	1159	522,540,547,522
1360	1160	539,539,539,539,539
1361	384	231,187,424
1362	1161	93,364,296,364,93,93,364,196,93
1363	1162	424,331,331,424,424,331
1364	1163	183,195,167,259,408,408,408
1365	1164	216,334
1366	1165	539,539,539,539,539,539,417,539,539,539
1367	1166	143,84,34,85
1368	1167	732,596
1369	493	335,387,204
1370	1168	774,183
1371	1169	103,222,222,206,103,84
1372	1170	41,44,44,44,41,44,41,44,44,44,44,44,41,44,44,41,44,41,44,44
1373	1171	223,169
1374	1172	447,553
1375	1173	607,775
1376	447	436,405,218
1377	62	114,348,4,125,381
1378	1174	81,198
1379	1175	28,283,283,217,112,226,1,226
1380	1176	627,755
1381	1177	387,80
1382	1178	776,428,412,699,776
1383	1179	616,616
1384	1180	741,741,740,741,741,741,776,741,776,741,741,740,741,741,741,741,776
1385	1181	185,187,483,538
1386	1182	144,144
1387	181	297,163
1388	1183	251,315,251
1389	1184	61,63,62,63,63,62,332
1390	795	440,440
1391	1185	756,756,756,756,756,756,756,756,756,756,756,756,756,756
1392	1186	518,517,462,471,503,517,462,471,536,461,471,445,727,450,451,503,448,447,553,451,517,462,517
1393	1187	741,741,741,741,741,741,741,741,741,741,741
1394	1188	519,519,519,519,519,616,413,519
1395	1189	588,588,588,613,588,588
1396	1190	382,317
1397	1191	663,663,663,663,629
1398	1192	379,437,379,493,379,379,379
1399	1193	215,215
1400	1194	511,449,450,503,451,548,451,448,431,669,449,450,450,503,448,449,450,448,449
1401	1195	497,511,758,448,497,497,511,448,448,497,511,448,448,497
1402	1196	478,478
1403	1197	146,118,152,244,222,222,246,240
1404	1198	386,30
1405	1199	536,503
1406	1200	462,535,535,462,533,462,463,533,463,463,535,544,777
1407	1201	390,390
1408	1202	640,489
1409	1203	417,417,420,417
1410	1204	133,30
1411	1205	544,751
1412	1206	326,85,87,671
1413	1207	397,778,778,397,397,738
1414	1208	379,379
1415	1209	477,150
1416	663	779,480,480,212,218,28
1417	630	429,428
1418	432	209,364,780,217
1419	1210	244,244,781
1420	1211	213,141,344,4
1421	1212	389,231,112
1422	1213	218,405,218,246
1423	1214	222,158
1424	1215	4,782,28,112,283,112
1425	492	246,217,218,345,345,310
1426	1216	123,123
1427	1217	546,286,494,99
1428	1218	593,475,475,217,593
1429	1219	214,214,214,214,214,214,195,214,214,214,214
1430	1220	84,143,84
1431	1221	671,608,187,671,144,144,143,143,671,671,783,671,671,196,196,671
1432	1015	636,636
1433	1222	628,565,637
1434	1223	431,555,632
1435	1224	434,477,652,451,710,448,434,566
1436	1225	484,157,484,157,484,484,484
1437	1226	742,742
1438	1227	784,532,532,431
1439	1228	167,248,334,334
1440	1229	680,434,599,607,434,611
1441	1230	280,38,280
1442	248	7,6,7,7,563,7,7,6,7,7,563,7
1443	1231	97,143,157,77,275,157,143,97
1444	1232	101,177
1445	179	172,172,176,172,172
1446	377	188,310
1447	1233	441,667,686
1448	1234	571,442,451,545,478,491,448,571,479,455,571,448,632,491,632,571
1449	1235	441,533,751,441,478,441,634
1450	1236	206,103,28
1451	1237	785,557,605,557,730,177,786
1452	141	291,185,187,675,332,332,291
1453	1238	388,785,144,84
1454	1239	261,287
1455	1240	201,201,201
1456	1241	471,446,442,556,534,503,448,448,533,442,448,448,442,533,533,442,448,510,150,448,503,442,533
1457	1242	168,215,215,168,215,705,705,215
1458	1243	73,152
1459	1244	680,557,102,177,73,730
1460	1245	674,493,379
1461	1246	420,420,737,420,420
1462	1247	379,379
1463	1248	398,398,398,398
1464	1249	525,624,526,526
1465	1250	471,601
1466	1251	364,187,88,77,143,187,364
1467	206	143,187,145,145,143,217
1468	934	461,471
1469	1252	261,261,261,261
1470	1253	530,571
1471	254	163,163,164,163
1472	1254	511,448,548,515,448,696,704,578,511,448,491,477,503,513,448,561,448
1473	1255	608,526
1474	1256	695,666,521,606
1475	1257	387,143,780,314,143,122
1476	1258	473,473,473,88,473,473,473
1477	1259	555,533,536,555,447,555,536,784,553,442,555,555,536,536,555,442,442,451,536,536,555
1478	1260	748,356,342
1479	1261	342,217,103,217,342,78,201
1480	1262	330,143,144,330,426,330,289
1481	1263	417,787,420,672
1482	190	244,49
1483	616	788,554
1484	1264	743,743,217,143,217,743
1485	1265	475,188,475,475,188,188,475
1486	1266	144,28,689,225,782,304,200,12,789,3,82
1487	147	302,261
1488	1267	658,188,45,45
1489	1268	602,564,548,645
1490	1269	203,203,78,45,203,203,203,435,37
1491	1270	12,2,81
1492	1271	342,217,158,342,203
1493	1272	137,238,49,238,238,237
1494	1273	505,158,143,505
1495	1274	185,185,144
1496	198	145,265,185,265,270,265
1497	1275	188,475
1498	7	143,103
1499	1276	696,696,704,511
1500	102	203,143,143,209,143
1501	1277	711,711
1502	841	448,767,503
1503	782	214,214,334
1504	1278	522,606,522
1505	1279	635,579,489,449,788
1506	705	567,571
1507	1280	179,179,179,179,179,185,144,144,185,179,179,179,179,179
1508	1281	317,316
1509	1282	522,462,522,522,471,522,522,522,433,522,522,565,522
1510	1283	670,670,670
1511	1284	143,728
1512	1285	142,484
1513	1286	511,503,448,511,606,448,511,503,511,448,511,477,448,511,448
1514	1073	417,456
1515	1	380,371,15,371
1516	1287	598,428,429,412,616
1517	1288	433,532
1518	279	222,310,310,310,310
1519	1289	95,145,145,95
1520	1290	411,360
1521	1291	712,671
1522	440	541,447,533,477,540,770,557,646,557,552
1523	25	237,39,39,39
1524	1292	231,187
1525	1293	431,541,431,541,541,567,150,790,785,557
1526	1294	84,84
1527	1295	261,143,261
1528	1296	322,219,62,219,219,321
1529	1297	778,738,738,778,778
1530	1298	244,244
1531	1299	468,143,143
1532	1300	487,755,487
1533	1301	237,237,238
1534	1302	152,287
1535	1303	590,507,590
1536	19	192,192,113,4,199,90,192,28,192,191,378,140,90
1537	285	354,180,180,354
1538	1304	296,296,152,504,185,187,185
1539	1305	204,79,86,457,289,143,157
1540	1306	238,237,213,424,180
1541	1307	164,231
1542	1308	387,157,288,157,387,288,288,120,387,288,157
1543	1309	139,90,570,423,132,421,791,439,139,439,791
1544	1310	455,532,532
1545	1311	491,491,644
1546	1312	519,519,453,519,519,519,519,519,519,519,519,519,453,519,519,519,519,519,413
1547	634	533,443,516,471,536,450,448,515,513,503,667
1548	1108	750,750,750
1549	1313	672,456
1550	1314	438,334,334,379,379
1551	522	254,327,97
1552	155	272,190,792
1553	1315	533,393,503,448,545,654,444,770
1554	1316	28,180,30,70,30,343,30,9,31,28,793,289,794,793,28,30,30,199,274
1555	760	557,785,639
1556	1317	121,121
1557	1318	147,77,143,143
1558	1319	448,445,461,503,462,489,565,795,451,548,545
1559	379	458,127,71,20,404,4,107,353,792
1560	1320	403,306,71,796,105,723,371,4,723
1561	270	195,195,215,183,183,183,195
1562	143	330,144,158,9,225,127,797,113,237,253
1563	1321	143,45
1564	1322	511,448,637,617,151
1565	1323	417,681
1566	1324	342,310
1567	765	287,117
1568	1325	28,14,154,11,411,272,228,246,87,424,87,84,786
1569	1326	428,598,428,428,428,454,325,428,428,428
1570	1327	522,547,522,751,522,503
1571	51	231,289,231,103,231,363,389
1572	323	196,312
1573	1328	677,187,424
1574	1329	45,144
1575	1330	331,424,424
1576	1331	168,215
1577	1332	434,434
1578	1333	477,706,557,767
1579	1334	310,342,310
1580	1335	628,628,759,695,628,461,628,628,451,460,392,759
1581	1336	650,604,686
1582	153	241,241
1583	1337	658,112,283,283,180,658
1584	1338	793,330,330,289,793
1585	1339	262,263,100,762,286
1586	1340	229,229
1587	1341	707,289,28,327,372
1588	1342	38,332,332,505
1589	1343	343,4,343,128,140,570,481,5,716,343,570,128,717,347,305,98,344,343
1590	256	15,350
1591	1344	557,586,586,557,561,434
1592	1345	488,488,491,503,503,536,640,535,562,491,488,515,706
1593	1346	565,576
1594	1347	500,722,798
1595	1348	545,510,720
1596	1349	442,446,503,641,431,640,555,553,442,578,583,503,641,448,535,503,448,641,641,448,552,431,451
1597	1350	503,620,491,490,643
1598	624	151,581,503,433
1599	1351	544,544,544,544,393,654,544
1600	1352	87,504,86,87,87,331
1601	404	424,452
1602	1353	602,522,633,522
1603	1354	331,675,331
1604	698	441,392
1605	1355	64,289,283
1606	1356	244,49
1607	1357	185,340,185,86,504
1608	1358	283,799
1609	1359	335,143,148,390,152
1610	1360	53,111,111
1611	1361	238,237,298
1612	1362	217,218
1613	1363	364,144,144
1614	1364	670,525,525,382
1615	947	570,380,190
1616	1172	607,434,448,511
1617	1365	188,97,97,145,152,185,196,217,217,97
1618	1366	425,573,800
1619	1367	589,589,589,589
1620	1368	629,187,231,232,213
1621	1369	675,483
1622	1370	239,40
1623	1371	780,309
1624	1372	738,778
1625	1373	206,103
1626	1374	143,144,144,235,143,332
1627	1375	569,61,63,62,63,62,332,332
1628	1376	93,289,93
1629	1377	629,345,93,345,629
1630	1378	801,494,264,546,100
1631	1379	84,84,143,78,143,84
1632	87	569,405,480,283
1633	1380	756,756,756,756,756,756,756,756,756,756,756,756,756,756
1634	1381	148,97
1635	1382	247,121,493,437,730,121,247,247,121
1636	1383	451,564,606,451,640,463
1637	739	354,180,112
1638	1384	802,151
1639	1385	379,493,168,259
1640	1386	316,316
1641	1387	244,475,314,244,726,101,185,144
1642	1388	143,158
1643	1389	412,412,412
1644	1390	522,434,448,522,641
1645	1391	246,289,289,246,246,270,231,231,187,246
1646	1392	522,441,565,522,522
1647	1393	803,547,489,477,727
1648	1394	463,645,474,541
1649	1395	668,158,217,187,187,246,148
1650	600	587,588,587
1651	1396	804,37
1652	1397	736,736,736,736,736,375
1653	1398	728,152,390
1654	1399	481,114,481
1655	461	180,283,367,283,279
1656	1400	354,180
1657	1401	246,86,187,504,331,86,187,246,246,246,213,366
1658	1402	199,372,28,505,332
1659	173	206,222,103,206,313,206,206,206,206,206,206,206,206
1660	963	188,158,676
1661	1403	22,2
1662	855	448,450
1663	1404	803,528,654,601,529,557
1664	774	137,143,78,45,75,58,59,181
1665	808	517,462,471,503,451
1666	1405	616,525,525,616,608,526,317,316
1667	1406	553,553
1668	1407	451,535
1669	478	785,805,493,167,166
1670	1408	605,540,730,88,77,307,728,730,540,605
1671	1409	640,451
1672	1410	364,209
1673	835	590,360,806
1674	1411	771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,697,771,771,771
1675	1412	316,316
1676	969	143,148
1677	215	264,546,99,262,203,203,203,335,203,203,385,203
1678	1413	585,807
1679	1414	616,616,616,616,616
1680	1415	167,247,247,168,247
1681	1416	220,406
1682	1417	799,786
1683	753	113,92,350,15,190
1684	1418	115,128,156
1685	545	150,448
1686	1419	244,136
1687	284	423,104,538,13,104
1688	0	0,0,0,0,0,0
1689	1420	250,250
1690	843	451,471
1691	9	314,436
1692	1421	144,218,210,406,218,144
1693	1422	612,612
1694	239	73,152
1695	1423	283,213,482,664,482,664,148
1696	30	311,311
1697	1424	28,187
1698	1425	365,30,199,153,791,501
1699	1426	338,164
1700	1427	103,178
1701	1428	387,143,97
1702	1429	76,157,234,76
1703	1430	143,84,785,785,808,509,509,665
1704	1431	163,170,170,163
1705	1432	707,331
1706	1433	441,441,745,633,602,606,604,803,633,640
1707	1434	808,699
1708	1435	434,611
1709	1436	732,732,732
1710	1437	266,148
